dito1,dito2,dito3,dito4,target
3034,5442,3698,3805,0
3034,5442,3698,3805,0
3062,5439,3709,3813,0
3062,5439,3709,3813,0
3074,5413,3696,3818,0
3074,5413,3696,3818,0
3083,5348,3641,3816,0
3083,5348,3641,3816,0
3082,5318,3615,3819,0
3082,5318,3615,3819,0
3136,5322,3622,3828,0
3136,5322,3622,3828,0
3155,5337,3630,3839,0
3155,5337,3630,3839,0
3169,5349,3636,3842,0
3169,5349,3636,3842,0
3167,5365,3635,3844,0
3167,5365,3635,3844,0
3160,5373,3624,3831,0
3160,5373,3624,3831,0
3139,5376,3619,3799,0
3139,5376,3619,3799,0
3148,5381,3617,3795,0
3148,5381,3617,3795,0
3158,5365,3546,3765,0
3158,5365,3546,3765,0
3162,5221,3438,3720,0
3162,5221,3438,3720,0
3158,5170,3407,3697,0
3158,5170,3407,3697,0
3147,5061,3336,3645,0
3147,5061,3336,3645,0
3128,4972,3312,3637,0
3128,4972,3312,3637,0
3117,4944,3307,3638,0
3117,4944,3307,3638,0
3094,4912,3297,3617,0
3094,4912,3297,3617,0
3071,4860,3263,3575,0
3071,4860,3263,3575,0
3049,4816,3218,3534,0
3049,4816,3218,3534,0
3028,4777,3195,3510,0
3028,4777,3195,3510,0
3012,4744,3179,3493,0
3012,4744,3179,3493,0
3018,4708,3148,3476,0
3018,4708,3148,3476,0
3013,4673,3133,3446,0
3013,4673,3133,3446,0
2992,4659,3128,3438,0
2992,4659,3128,3438,0
2986,4631,3121,3440,0
2986,4631,3121,3440,0
2991,4598,3107,3429,0
2991,4598,3107,3429,0
2975,4573,3087,3391,0
2975,4573,3087,3391,0
2971,4566,3081,3372,0
2971,4566,3081,3372,0
2973,4562,3071,3338,0
2973,4562,3071,3338,0
3058,4561,3060,3316,0
3058,4561,3060,3316,0
3069,4567,3072,3326,0
3069,4567,3072,3326,0
3079,4575,3090,3347,0
3079,4575,3090,3347,0
3039,4592,3107,3388,0
3039,4592,3107,3388,0
3081,4599,3118,3409,0
3081,4599,3118,3409,0
3093,4599,3123,3409,0
3093,4599,3123,3409,0
3100,4597,3122,3408,0
3100,4597,3122,3408,0
3112,4593,3122,3403,0
3112,4593,3122,3403,0
3058,4597,3122,3405,0
3058,4597,3122,3405,0
3076,4690,3170,3446,0
3076,4690,3170,3446,0
3049,4907,3433,3554,0
3049,4907,3433,3554,0
3040,5052,3537,3608,0
3040,5052,3537,3608,0
3052,5152,3627,3656,0
3052,5152,3627,3656,0
3069,5200,3695,3704,0
3069,5200,3695,3704,0
3070,5217,3696,3730,0
3070,5217,3696,3730,0
3074,5176,3599,3740,0
3074,5176,3599,3740,0
3074,5172,3568,3727,0
3074,5172,3568,3727,0
3065,5212,3625,3796,0
3065,5212,3625,3796,0
3073,5266,3685,3853,0
3073,5266,3685,3853,0
3172,5374,3544,3589,0
3172,5374,3544,3589,0
3178,5374,3544,3590,0
3178,5374,3544,3590,0
3179,5372,3539,3596,0
3179,5372,3539,3596,0
3153,5354,3506,3597,0
3153,5354,3506,3597,0
3116,5273,3447,3588,0
3116,5273,3447,3588,0
3098,5145,3378,3546,0
3098,5145,3378,3546,0
3083,4934,3262,3480,0
3083,4934,3262,3480,0
3075,4692,3123,3363,0
3075,4692,3123,3363,0
3072,4530,3005,3261,0
3072,4530,3005,3261,0
3050,4538,3020,3280,0
3050,4538,3020,3280,0
3049,4557,3037,3294,0
3049,4557,3037,3294,0
3064,4557,3029,3239,0
3064,4557,3029,3239,0
3093,4545,3000,3201,0
3093,4545,3000,3201,0
3126,4529,2989,3200,0
3126,4529,2989,3200,0
3142,4541,3001,3213,0
3142,4541,3001,3213,0
3206,4561,3011,3227,0
3206,4561,3011,3227,0
3205,4559,3007,3228,0
3205,4559,3007,3228,0
3090,4531,2993,3200,0
3090,4531,2993,3200,0
3041,4564,3006,3226,0
3041,4564,3006,3226,0
3005,4656,3063,3309,0
3005,4656,3063,3309,0
2990,4713,3107,3366,0
2990,4713,3107,3366,0
2982,4782,3157,3431,0
2982,4782,3157,3431,0
2985,4836,3215,3498,0
2985,4836,3215,3498,0
3004,4957,3248,3531,0
3004,4957,3248,3531,0
3028,5084,3304,3547,0
3028,5084,3304,3547,0
3060,5195,3414,3592,0
3060,5195,3414,3592,0
3134,5334,3572,3780,0
3134,5334,3572,3780,0
3180,5467,3668,3917,0
3180,5467,3668,3917,0
3206,5549,3709,3962,0
3206,5549,3709,3962,0
3219,5586,3749,4045,0
3219,5586,3749,4045,0
3220,5593,3750,3989,0
3220,5593,3750,3989,0
3124,5468,3544,3653,0
3124,5468,3544,3653,0
3073,5323,3381,3546,0
3073,5323,3381,3546,0
3054,5223,3328,3511,0
3054,5223,3328,3511,0
3043,5085,3270,3490,0
3043,5085,3270,3490,0
3043,5011,3297,3545,0
3043,5011,3297,3545,0
3061,4993,3449,3611,0
3061,4993,3449,3611,0
3105,4969,3546,3629,0
3105,4969,3546,3629,0
3120,4758,3262,3400,0
3120,4758,3262,3400,0
2937,4619,3049,3273,0
2937,4619,3049,3273,0
2933,4561,2985,3234,0
2933,4561,2985,3234,0
2918,4554,2974,3237,0
2918,4554,2974,3237,0
2945,4549,2957,3226,0
2945,4549,2957,3226,0
2936,4581,2973,3253,0
2936,4581,2973,3253,0
2855,4655,3022,3318,0
2855,4655,3022,3318,0
2846,4746,3105,3404,0
2846,4746,3105,3404,0
2948,4817,3194,3488,0
2948,4817,3194,3488,0
3092,4947,3433,3594,0
3092,4947,3433,3594,0
3105,5065,3693,3760,0
3105,5065,3693,3760,0
3065,5167,3840,3877,0
3065,5167,3840,3877,0
3012,4878,3159,3392,0
3012,4878,3159,3392,0
3015,4887,3166,3405,0
3015,4887,3166,3405,0
3016,4895,3173,3415,0
3016,4895,3173,3415,0
3013,4907,3177,3426,0
3013,4907,3177,3426,0
3013,4916,3184,3431,0
3013,4916,3184,3431,0
3010,4924,3191,3434,0
3010,4924,3191,3434,0
3009,4935,3203,3435,0
3009,4935,3203,3435,0
3012,4943,3209,3436,0
3012,4943,3209,3436,0
3009,4959,3216,3443,0
3009,4959,3216,3443,0
3004,4975,3223,3451,0
3004,4975,3223,3451,0
3006,4977,3228,3458,0
3006,4977,3228,3458,0
3011,4978,3232,3458,0
3011,4978,3232,3458,0
3010,4991,3234,3459,0
3010,4991,3234,3459,0
3020,5006,3243,3464,0
3020,5006,3243,3464,0
3025,5024,3251,3462,0
3025,5024,3251,3462,0
3031,5053,3257,3470,0
3031,5053,3257,3470,0
3033,5022,3234,3469,0
3033,5022,3234,3469,0
3030,5006,3223,3469,0
3030,5006,3223,3469,0
3036,4985,3215,3466,0
3036,4985,3215,3466,0
3040,4978,3213,3469,0
3040,4978,3213,3469,0
3046,4978,3214,3472,0
3046,4978,3214,3472,0
3049,4980,3215,3474,0
3049,4980,3215,3474,0
3049,4980,3213,3472,0
3049,4980,3213,3472,0
3054,4975,3206,3466,0
3054,4975,3206,3466,0
3052,4962,3193,3463,0
3052,4962,3193,3463,0
3050,4936,3158,3450,0
3050,4936,3158,3450,0
3052,4929,3136,3434,0
3052,4929,3136,3434,0
3066,4902,3099,3415,0
3066,4902,3099,3415,0
3085,4799,3058,3397,0
3085,4799,3058,3397,0
3091,4699,2991,3344,0
3091,4699,2991,3344,0
3091,4639,2950,3313,0
3091,4639,2950,3313,0
3099,4599,2922,3273,0
3099,4599,2922,3273,0
3111,4577,2904,3246,0
3111,4577,2904,3246,0
3110,4549,2881,3214,0
3110,4549,2881,3214,0
3121,4545,2889,3217,0
3121,4545,2889,3217,0
3103,4566,2932,3280,0
3103,4566,2932,3280,0
3063,4660,3022,3375,0
3063,4660,3022,3375,0
3039,4772,3118,3462,0
3039,4772,3118,3462,0
3031,4862,3190,3546,0
3031,4862,3190,3546,0
3022,4906,3219,3592,0
3022,4906,3219,3592,0
3017,4976,3333,3724,0
3017,4976,3333,3724,0
3083,5084,3548,3916,0
3083,5084,3548,3916,0
3152,5205,3718,4029,0
3152,5205,3718,4029,0
3203,5338,3870,4196,0
3203,5338,3870,4196,0
3243,5463,3947,4289,0
3243,5463,3947,4289,0
3251,5535,3997,4333,0
3251,5535,3997,4333,0
3165,5578,3945,4124,0
3165,5578,3945,4124,0
3097,5577,3797,3972,0
3097,5577,3797,3972,0
3122,5621,3847,4111,0
3122,5621,3847,4111,0
3166,5569,3770,4085,0
3166,5569,3770,4085,0
3317,4844,211,3839,0
3317,4844,211,3839,0
3318,4838,211,3840,0
3318,4838,211,3840,0
3317,4824,210,3838,0
3317,4824,210,3838,0
3307,4711,211,3740,0
3307,4711,211,3740,0
3300,4482,210,3636,0
3300,4482,210,3636,0
3283,4261,210,3564,0
3283,4261,210,3564,0
3276,4190,210,3553,0
3276,4190,210,3553,0
3273,4267,210,3590,0
3273,4267,210,3590,0
3275,4477,210,3661,0
3275,4477,210,3661,0
3284,4566,210,3690,0
3284,4566,210,3690,0
3289,4560,210,3696,0
3289,4560,210,3696,0
3293,4479,210,3679,0
3293,4479,210,3679,0
3291,4405,210,3657,0
3291,4405,210,3657,0
3268,4329,210,3631,0
3268,4329,210,3631,0
3245,4274,210,3588,0
3245,4274,210,3588,0
3223,4230,209,3569,0
3223,4230,209,3569,0
3213,4151,209,3545,0
3213,4151,209,3545,0
3208,4087,209,3517,0
3208,4087,209,3517,0
3199,4069,210,3504,0
3199,4069,210,3504,0
3212,4082,210,3514,0
3212,4082,210,3514,0
3203,4245,210,3580,0
3203,4245,210,3580,0
3220,4333,210,3619,0
3220,4333,210,3619,0
3235,4367,210,3630,0
3235,4367,210,3630,0
3252,4377,210,3632,0
3252,4377,210,3632,0
3251,4355,210,3633,0
3251,4355,210,3633,0
3224,4290,210,3616,0
3224,4290,210,3616,0
3216,4209,210,3575,0
3216,4209,210,3575,0
3204,4137,210,3553,0
3204,4137,210,3553,0
3202,4221,211,3593,0
3202,4221,211,3593,0
3208,4362,210,3624,0
3208,4362,210,3624,0
3211,4499,210,3665,0
3211,4499,210,3665,0
3211,4613,210,3702,0
3211,4613,210,3702,0
3204,4648,209,3722,0
3204,4648,209,3722,0
3217,4626,209,3728,0
3217,4626,209,3728,0
3215,4489,209,3660,0
3215,4489,209,3660,0
3221,4388,209,3594,0
3221,4388,209,3594,0
3209,4328,209,3573,0
3209,4328,209,3573,0
3122,4260,210,3558,0
3122,4260,210,3558,0
3064,4239,210,3552,0
3064,4239,210,3552,0
3056,4247,209,3561,0
3056,4247,209,3561,0
3060,4255,210,3570,0
3060,4255,210,3570,0
3091,4267,210,3575,0
3091,4267,210,3575,0
3114,4274,210,3579,0
3114,4274,210,3579,0
3112,4270,210,3579,0
3112,4270,210,3579,0
3071,4268,210,3554,0
3071,4268,210,3554,0
3115,4274,210,3552,0
3115,4274,210,3552,0
3139,4282,210,3564,0
3139,4282,210,3564,0
3060,4281,210,3562,0
3060,4281,210,3562,0
3090,4209,209,3539,0
3090,4209,209,3539,0
3039,4147,210,3496,0
3039,4147,210,3496,0
2979,4379,210,3590,0
2979,4379,210,3590,0
2968,4354,210,3548,0
2968,4354,210,3548,0
2948,4238,209,3471,0
2948,4238,209,3471,0
2936,4135,209,3425,0
2936,4135,209,3425,0
2935,4070,209,3401,0
2935,4070,209,3401,0
2938,4035,209,3385,0
2938,4035,209,3385,0
2935,4017,209,3382,0
2935,4017,209,3382,0
2946,4031,209,3393,0
2946,4031,209,3393,0
2960,4140,209,3465,0
2960,4140,209,3465,0
2978,4195,209,3515,0
2978,4195,209,3515,0
3010,4232,209,3530,0
3010,4232,209,3530,0
3023,4243,209,3541,0
3023,4243,209,3541,0
3018,4250,209,3557,0
3018,4250,209,3557,0
3025,4260,210,3581,0
3025,4260,210,3581,0
3030,4267,209,3619,0
3030,4267,209,3619,0
3023,4269,209,3640,0
3023,4269,209,3640,0
3039,4232,208,3536,0
3039,4232,208,3536,0
3039,4164,209,3452,0
3039,4164,209,3452,0
3036,4090,209,3420,0
3036,4090,209,3420,0
3022,4074,209,3429,0
3022,4074,209,3429,0
3024,4084,209,3452,0
3024,4084,209,3452,0
3039,4186,209,3523,0
3039,4186,209,3523,0
3011,4292,209,3586,0
3011,4292,209,3586,0
3029,4325,209,3606,0
3029,4325,209,3606,0
3025,4329,208,3610,0
3025,4329,208,3610,0
3033,4271,209,3592,0
3033,4271,209,3592,0
3015,4205,209,3570,0
3015,4205,209,3570,0
2995,4154,209,3546,0
2995,4154,209,3546,0
2922,4114,209,3526,0
2922,4114,209,3526,0
2907,4089,209,3509,0
2907,4089,209,3509,0
2932,4075,210,3503,0
2932,4075,210,3503,0
2929,4082,209,3512,0
2929,4082,209,3512,0
2930,4249,209,3576,0
2930,4249,209,3576,0
2934,4402,209,3604,0
2934,4402,209,3604,0
2952,4474,209,3629,0
2952,4474,209,3629,0
2964,4492,209,3651,0
2964,4492,209,3651,0
2992,4502,210,3680,0
2992,4502,210,3680,0
2991,4498,210,3700,0
2991,4498,210,3700,0
2987,4411,209,3676,0
2987,4411,209,3676,0
2945,4332,210,3576,0
2945,4332,210,3576,0
2955,4264,210,3527,0
2955,4264,210,3527,0
2952,4202,209,3482,0
2952,4202,209,3482,0
2973,4152,209,3481,0
2973,4152,209,3481,0
2934,4109,209,3477,0
2934,4109,209,3477,0
2985,4057,210,3469,0
2985,4057,210,3469,0
2985,4028,209,3454,0
2985,4028,209,3454,0
2982,4030,209,3455,0
2982,4030,209,3455,0
2970,4061,209,3482,0
2970,4061,209,3482,0
2992,4108,209,3520,0
2992,4108,209,3520,0
3028,4124,209,3535,0
3028,4124,209,3535,0
2907,4900,210,3807,0
2907,4900,210,3807,0
2904,4938,209,3888,0
2904,4938,209,3888,0
2921,4960,210,3921,0
2921,4960,210,3921,0
2923,4809,210,3837,0
2923,4809,210,3837,0
2915,4470,209,3683,0
2915,4470,209,3683,0
2921,4273,209,3601,0
2921,4273,209,3601,0
2910,4180,210,3599,0
2910,4180,210,3599,0
2893,4155,209,3625,0
2893,4155,209,3625,0
2933,4140,209,3618,0
2933,4140,209,3618,0
2981,4304,209,3690,0
2981,4304,209,3690,0
3009,4447,210,3739,0
3009,4447,210,3739,0
3017,4502,210,3755,0
3017,4502,210,3755,0
3004,4440,209,3696,0
3004,4440,209,3696,0
2962,4350,209,3647,0
2962,4350,209,3647,0
2925,4279,209,3629,0
2925,4279,209,3629,0
2907,4281,209,3627,0
2907,4281,209,3627,0
2888,4256,209,3613,0
2888,4256,209,3613,0
2883,4221,209,3594,0
2883,4221,209,3594,0
2888,4153,209,3569,0
2888,4153,209,3569,0
2885,4118,208,3549,0
2885,4118,208,3549,0
2759,4138,208,3554,0
2759,4138,208,3554,0
2709,4308,209,3611,0
2709,4308,209,3611,0
2883,4361,209,3625,0
2883,4361,209,3625,0
2912,4375,210,3633,0
2912,4375,210,3633,0
2926,4363,209,3633,0
2926,4363,209,3633,0
2949,4297,209,3607,0
2949,4297,209,3607,0
2875,4249,209,3584,0
2875,4249,209,3584,0
2923,4192,209,3564,0
2923,4192,209,3564,0
2909,4107,210,3538,0
2909,4107,210,3538,0
2900,4011,209,3516,0
2900,4011,209,3516,0
2885,3956,209,3505,0
2885,3956,209,3505,0
2887,3936,210,3502,0
2887,3936,210,3502,0
2889,3951,209,3511,0
2889,3951,209,3511,0
2914,4051,209,3531,0
2914,4051,209,3531,0
2939,4098,210,3535,0
2939,4098,210,3535,0
3027,4133,209,3539,0
3027,4133,209,3539,0
3060,4164,209,3540,0
3060,4164,209,3540,0
3055,4195,210,3547,0
3055,4195,210,3547,0
3012,4285,208,3557,0
3012,4285,208,3557,0
3044,4322,209,3564,0
3044,4322,209,3564,0
3047,4238,209,3563,0
3047,4238,209,3563,0
3039,4132,209,3553,0
3039,4132,209,3553,0
3027,4048,209,3544,0
3027,4048,209,3544,0
3025,4019,209,3553,0
3025,4019,209,3553,0
3020,4008,209,3558,0
3020,4008,209,3558,0
3024,4110,209,3614,0
3024,4110,209,3614,0
3037,4227,209,3678,0
3037,4227,209,3678,0
3044,4275,209,3679,0
3044,4275,209,3679,0
3045,4307,210,3673,0
3045,4307,210,3673,0
3029,4323,209,3669,0
3029,4323,209,3669,0
2925,4888,209,3930,0
2925,4888,209,3930,0
2884,4943,209,3917,0
2884,4943,209,3917,0
2883,5002,209,3910,0
2883,5002,209,3910,0
2939,5027,210,3903,0
2939,5027,210,3903,0
2943,4776,210,3919,0
2943,4776,210,3919,0
2934,4761,210,3936,0
2934,4761,210,3936,0
2930,4751,210,4115,0
2930,4751,210,4115,0
2911,4719,210,3903,0
2911,4719,210,3903,0
2854,4552,209,3693,0
2854,4552,209,3693,0
2812,4316,209,3517,0
2812,4316,209,3517,0
2832,4176,210,3471,0
2832,4176,210,3471,0
2842,4228,209,3547,0
2842,4228,209,3547,0
2849,4414,210,3613,0
2849,4414,210,3613,0
2860,4473,210,3621,0
2860,4473,210,3621,0
2863,4466,210,3638,0
2863,4466,210,3638,0
2856,4404,210,3634,0
2856,4404,210,3634,0
2822,4385,209,3624,0
2822,4385,209,3624,0
2827,4346,209,3590,0
2827,4346,209,3590,0
2744,4248,209,3566,0
2744,4248,209,3566,0
2698,4176,209,3561,0
2698,4176,209,3561,0
2691,4188,209,3555,0
2691,4188,209,3555,0
2761,4227,210,3544,0
2761,4227,210,3544,0
2782,4148,210,3537,0
2782,4148,210,3537,0
2813,4140,209,3525,0
2813,4140,209,3525,0
2833,4171,209,3505,0
2833,4171,209,3505,0
2833,4174,210,3503,0
2833,4174,210,3503,0
2815,4154,210,3526,0
2815,4154,210,3526,0
2779,4150,209,3554,0
2779,4150,209,3554,0
2747,4149,209,3566,0
2747,4149,209,3566,0
2738,4163,210,3580,0
2738,4163,210,3580,0
2733,4190,209,3458,0
2733,4190,209,3458,0
2738,4272,209,3437,0
2738,4272,209,3437,0
2754,4413,209,3514,0
2754,4413,209,3514,0
2758,4476,210,3546,0
2758,4476,210,3546,0
2765,4489,210,3556,0
2765,4489,210,3556,0
2775,4438,209,3556,0
2775,4438,209,3556,0
2768,4316,209,3528,0
2768,4316,209,3528,0
2768,4256,209,3506,0
2768,4256,209,3506,0
2773,4233,209,3497,0
2773,4233,209,3497,0
2777,4178,209,3512,0
2777,4178,209,3512,0
2770,4127,209,3528,0
2770,4127,209,3528,0
2782,4209,209,3563,0
2782,4209,209,3563,0
2789,4376,209,3605,0
2789,4376,209,3605,0
2793,4519,210,3660,0
2793,4519,210,3660,0
2783,4639,210,3703,0
2783,4639,210,3703,0
2803,4696,210,3736,0
2803,4696,210,3736,0
2815,4712,209,3752,0
2815,4712,209,3752,0
2814,4625,209,3679,0
2814,4625,209,3679,0
2808,4601,208,3648,0
2808,4601,208,3648,0
2804,4641,209,3675,0
2804,4641,209,3675,0
2461,4616,226,4288,0
2461,4616,226,4288,0
2450,4607,226,4299,0
2450,4607,226,4299,0
2485,4605,226,4377,0
2485,4605,226,4377,0
2564,4622,226,4459,0
2564,4622,226,4459,0
2624,4639,227,4489,0
2624,4639,227,4489,0
2661,4659,226,4493,0
2661,4659,226,4493,0
2711,4669,226,4477,0
2711,4669,226,4477,0
2783,4670,225,4427,0
2783,4670,225,4427,0
2831,4658,226,4400,0
2831,4658,226,4400,0
2914,4637,226,4363,0
2914,4637,226,4363,0
2992,4615,226,4330,0
2992,4615,226,4330,0
3083,4624,226,4322,0
3083,4624,226,4322,0
3203,4634,226,4326,0
3203,4634,226,4326,0
3274,4647,226,4335,0
3274,4647,226,4335,0
3302,4656,226,4339,0
3302,4656,226,4339,0
3309,4656,226,4336,0
3309,4656,226,4336,0
3082,4642,226,4321,0
3082,4642,226,4321,0
2895,4627,227,4298,0
2895,4627,227,4298,0
2744,4603,226,4264,0
2744,4603,226,4264,0
2644,4565,226,4247,0
2644,4565,226,4247,0
2601,4572,226,4236,0
2601,4572,226,4236,0
2555,4580,226,4223,0
2555,4580,226,4223,0
2519,4588,226,4209,0
2519,4588,226,4209,0
2487,4595,226,4186,0
2487,4595,226,4186,0
2458,4596,226,4161,0
2458,4596,226,4161,0
2440,4596,225,4118,0
2440,4596,225,4118,0
2427,4590,225,4100,0
2427,4590,225,4100,0
2418,4591,225,4095,0
2418,4591,225,4095,0
2405,4596,225,4089,0
2405,4596,225,4089,0
2414,4598,225,4095,0
2414,4598,225,4095,0
2418,4598,225,4098,0
2418,4598,225,4098,0
2410,4597,226,4099,0
2410,4597,226,4099,0
2490,4591,225,4136,0
2490,4591,225,4136,0
2651,4649,226,4238,0
2651,4649,226,4238,0
2707,4678,225,4279,0
2707,4678,225,4279,0
2711,4673,226,4289,0
2711,4673,226,4289,0
2697,4663,226,4266,0
2697,4663,226,4266,0
2706,4659,225,4170,0
2706,4659,225,4170,0
2708,4696,225,4204,0
2708,4696,225,4204,0
2826,4795,225,4430,0
2826,4795,225,4430,0
2937,4909,226,4756,0
2937,4909,226,4756,0
2980,4955,225,4868,0
2980,4955,225,4868,0
2987,4956,226,4801,0
2987,4956,226,4801,0
2987,4936,225,4691,0
2987,4936,225,4691,0
2955,4923,226,4631,0
2955,4923,226,4631,0
2885,4845,226,4549,0
2885,4845,226,4549,0
2835,4772,226,4390,0
2835,4772,226,4390,0
2822,4694,226,4299,0
2822,4694,226,4299,0
2833,4609,225,4141,0
2833,4609,225,4141,0
2841,4594,226,4147,0
2841,4594,226,4147,0
2928,4913,225,4481,0
2928,4913,225,4481,0
2930,4915,225,4483,0
2930,4915,225,4483,0
2927,4916,225,4487,0
2927,4916,225,4487,0
2935,4920,226,4487,0
2935,4920,226,4487,0
2924,4922,225,4488,0
2924,4922,225,4488,0
2911,4924,226,4490,0
2911,4924,226,4490,0
2930,4925,226,4492,0
2930,4925,226,4492,0
2934,4928,225,4494,0
2934,4928,225,4494,0
2947,4930,225,4496,0
2947,4930,225,4496,0
2954,4931,225,4500,0
2954,4931,225,4500,0
2987,4936,226,4500,0
2987,4936,226,4500,0
3026,4948,225,4505,0
3026,4948,225,4505,0
3048,4957,226,4508,0
3048,4957,226,4508,0
3054,4964,226,4509,0
3054,4964,226,4509,0
3044,4968,226,4507,0
3044,4968,226,4507,0
3032,4972,226,4499,0
3032,4972,226,4499,0
3003,4971,226,4486,0
3003,4971,226,4486,0
2962,4968,226,4463,0
2962,4968,226,4463,0
2940,4961,226,4434,0
2940,4961,226,4434,0
2922,4956,225,4406,0
2922,4956,225,4406,0
2899,4958,225,4383,0
2899,4958,225,4383,0
2886,4949,225,4297,0
2886,4949,225,4297,0
2863,4934,225,4223,0
2863,4934,225,4223,0
2836,4909,224,4149,0
2836,4909,224,4149,0
2811,4892,225,4113,0
2811,4892,225,4113,0
2748,4869,225,4077,0
2748,4869,225,4077,0
2653,4827,225,4044,0
2653,4827,225,4044,0
2664,4790,225,4024,0
2664,4790,225,4024,0
2686,4782,225,4033,0
2686,4782,225,4033,0
2733,4786,225,4057,0
2733,4786,225,4057,0
2854,4828,225,4157,0
2854,4828,225,4157,0
2995,4883,225,4286,0
2995,4883,225,4286,0
3062,4921,226,4364,0
3062,4921,226,4364,0
3064,4936,225,4383,0
3064,4936,225,4383,0
3070,4948,226,4392,0
3070,4948,226,4392,0
3106,4960,225,4453,0
3106,4960,225,4453,0
3184,5017,225,4619,0
3184,5017,225,4619,0
3206,5059,226,4699,0
3206,5059,226,4699,0
3205,5073,225,4692,0
3205,5073,225,4692,0
3184,5063,225,4628,0
3184,5063,225,4628,0
3178,5041,225,4496,0
3178,5041,225,4496,0
3181,5009,225,4401,0
3181,5009,225,4401,0
3146,4945,225,4322,0
3146,4945,225,4322,0
3086,4853,225,4204,0
3086,4853,225,4204,0
3041,4815,225,4203,0
3041,4815,225,4203,0
3070,4938,225,4448,0
3070,4938,225,4448,0
3095,5027,225,4753,0
3095,5027,225,4753,0
3106,5063,226,4856,0
3106,5063,226,4856,0
3121,5096,225,4926,0
3121,5096,225,4926,0
3138,5143,225,4963,0
3138,5143,225,4963,0
4259,6717,5113,5612,1
4259,6717,5113,5612,1
4251,6690,5109,5606,1
4251,6690,5109,5606,1
